NAME,fips,% Housing Units Occupied,% Unemployment Rate,% Born in State,% <HS,% HS Grad,% Some College,% Bach Degree,% Grad Degree,% Below Pov Level,Commute Time,Median Income,Median Home Value,state_1.0,state_2.0,state_4.0,state_5.0,state_6.0,state_8.0,state_9.0,state_10.0,state_11.0,state_12.0,state_13.0,state_15.0,state_16.0,state_17.0,state_18.0,state_19.0,state_20.0,state_21.0,state_22.0,state_23.0,state_24.0,state_25.0,state_26.0,state_27.0,state_28.0,state_29.0,state_30.0,state_31.0,state_32.0,state_33.0,state_34.0,state_35.0,state_36.0,state_37.0,state_38.0,state_39.0,state_40.0,state_41.0,state_42.0,state_44.0,state_45.0,state_46.0,state_47.0,state_48.0,state_49.0,state_50.0,state_51.0,state_53.0,state_54.0,state_55.0,state_56.0
"Platte County, Missouri",29165,0.93491683,0.026,0.489708978,0.031470088,0.147737392,0.215453736,0.173105723,0.110206023,0.067807415,1150835,38927,216600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Francois County, Missouri",29187,0.835317394,0.03,0.807271412,0.109508305,0.264990504,0.230125712,0.056540352,0.042265835,0.145548823,640900,22793,120700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew County, Missouri",29003,0.929791012,0.02,0.762684595,0.055852439,0.264839396,0.208699649,0.106418434,0.058897891,0.084870425,189795,30021,140100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carroll County, Missouri",29033,0.765187419,0.049,0.835689246,0.094424969,0.316182291,0.169738776,0.081872668,0.037317652,0.154924799,84490,22427,84100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Daviess County, Missouri",29061,0.712312455,0.018,0.76764635,0.10166225,0.270416767,0.171163575,0.089496507,0.030835943,0.126234642,87645,25842,107500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Knox County, Missouri",29103,0.672368421,0.036,0.730701088,0.080992154,0.312072893,0.177423437,0.07365224,0.033156163,0.187547456,32675,21042,71900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marion County, Missouri",29127,0.884343279,0.032,0.654471261,0.077601842,0.256277902,0.197544643,0.091378348,0.048932757,0.175641741,220370,24478,121400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osage County, Missouri",29151,0.772123226,0.016,0.877524047,0.068580659,0.297452089,0.183860783,0.09589544,0.032381232,0.069975769,175145,30191,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warren County, Missouri",29219,0.799633915,0.034,0.783030553,0.083254689,0.262917306,0.211837914,0.085967913,0.041347175,0.132299162,440555,28869,172400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Audrain County, Missouri",29007,0.857352941,0.04,0.781736934,0.099281135,0.317738488,0.168641927,0.063959588,0.035399262,0.13945988,219055,22807,98300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Christian County, Missouri",29043,0.922212337,0.027,0.603073272,0.054013646,0.203073272,0.222818155,0.123595372,0.064799763,0.10048057,962780,28826,162900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greene County, Missouri",29077,0.922754668,0.027,0.62095351,0.054685902,0.183532169,0.216885265,0.124158805,0.072617525,0.171633227,2540285,25624,141200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adair County, Missouri",29001,0.82728933,0.035,0.644856861,0.049871668,0.190760118,0.132438302,0.07751234,0.08272458,0.235735439,169400,19484,118100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sullivan County, Missouri",29211,0.648181276,0.017,0.643343359,0.109703973,0.348741491,0.163210385,0.051290169,0.034984961,0.170967231,41220,24411,75400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clark County, Missouri",29045,0.843463303,0.023,0.323970588,0.105,0.308970588,0.194117647,0.060441176,0.034264706,0.130735294,78580,25912,88100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jefferson County, Missouri",29099,0.932632696,0.038,0.796777458,0.076694342,0.218282864,0.253280311,0.093022006,0.045427269,0.101490358,3270135,31277,158100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lewis County, Missouri",29111,0.829515419,0.015,0.40470729,0.084771118,0.298693527,0.176623118,0.054452977,0.036501446,0.143612247,101275,24041,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Madrid County, Missouri",29143,0.848456718,0.045,0.762674752,0.151254843,0.305148504,0.144742013,0.048733928,0.03890854,0.224861041,124290,21098,75500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Perry County, Missouri",29157,0.872333104,0.024,0.797398935,0.085187507,0.305024548,0.18317142,0.073540165,0.035516557,0.080173404,198450,28143,138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ralls County, Missouri",29173,0.771335003,0.028,0.782715083,0.081432906,0.348830381,0.184398551,0.062151316,0.034746012,0.12312812,104345,27818,136100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ray County, Missouri",29177,0.872393247,0.031,0.751369113,0.089156627,0.317897043,0.188521358,0.068127054,0.027776561,0.146506024,307940,29450,129300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Louis County, Missouri",29189,0.91669809,0.034,0.674084095,0.046307941,0.146376632,0.199700806,0.171371525,0.126653676,0.094518386,11263335,33890,190100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stone County, Missouri",29209,0.611563557,0.032,0.454309005,0.103657183,0.254765756,0.269261268,0.099819203,0.04171028,0.124655058,312790,22757,165400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barry County, Missouri",29009,0.752163516,0.025,0.498746232,0.123348266,0.283548869,0.186853746,0.070323726,0.030034091,0.206970389,295335,22174,116400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boone County, Missouri",29019,0.918251624,0.029,0.615341472,0.034903549,0.126799422,0.161119452,0.154309832,0.120522335,0.173396029,1574315,27588,179800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crawford County, Missouri",29055,0.786141079,0.055,0.770263591,0.159308072,0.273105437,0.183855025,0.052224053,0.025741351,0.192215815,234320,20603,117900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iron County, Missouri",29093,0.782379518,0.036,0.815477938,0.138049115,0.303688484,0.198806379,0.05478916,0.023774582,0.201937188,105790,19939,83700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Livingston County, Missouri",29117,0.865636497,0.013,0.781507031,0.099562218,0.27460865,0.198262138,0.089944282,0.047161051,0.150371451,111500,26135,103500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moniteau County, Missouri",29135,0.865748988,0.03,0.775473117,0.105213686,0.282052889,0.152525379,0.094560722,0.031833563,0.120879809,158810,28038,123500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pettis County, Missouri",29159,0.872287968,0.035,0.700597107,0.09886479,0.228694154,0.213589483,0.077222629,0.044535177,0.167897855,318495,23369,115200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Randolph County, Missouri",29175,0.776681865,0.031,0.748085789,0.094006815,0.243656043,0.245419924,0.066907196,0.038364402,0.140589296,214800,24601,101700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dunklin County, Missouri",29069,0.861609929,0.04,0.671125279,0.161660313,0.246384909,0.165045353,0.057874326,0.028592086,0.2629486,224215,20027,73700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin County, Missouri",29071,0.910389784,0.027,0.808495734,0.082466604,0.225965889,0.242739417,0.087827517,0.05072922,0.107013942,1359465,28841,160600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jackson County, Missouri",29095,0.881871363,0.034,0.595952619,0.065739599,0.192217375,0.210356024,0.133143931,0.076028572,0.149155423,7593655,30564,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miller County, Missouri",29131,0.759823297,0.034,0.741706256,0.09221925,0.296019801,0.183999361,0.071819234,0.042037606,0.175655715,275835,23715,134800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pulaski County, Missouri",29169,0.788435303,0.037,0.306078987,0.047384533,0.152307429,0.208952102,0.090871062,0.051910023,0.118575422,402080,22190,151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taney County, Missouri",29213,0.728629137,0.034,0.443494152,0.077704678,0.233936404,0.249067982,0.085179094,0.041648392,0.167105263,508855,22395,128200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Texas County, Missouri",29215,0.817599863,0.042,0.602469713,0.118733201,0.284523392,0.209458143,0.06957267,0.031319388,0.228818511,207130,20782,110300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buchanan County, Missouri",29021,0.863965268,0.032,0.702366518,0.079774575,0.251122637,0.207126499,0.093167632,0.047274238,0.16452243,685950,25992,118400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caldwell County, Missouri",29025,0.789451115,0.014,0.726378605,0.066747707,0.295612775,0.196596309,0.092606918,0.032379268,0.143441264,121510,26618,107900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Callaway County, Missouri",29027,0.850145773,0.019,0.730419269,0.095963426,0.254058876,0.180419269,0.098661909,0.053055308,0.105642284,453210,28305,144200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cass County, Missouri",29037,0.952431545,0.028,0.60714077,0.051549504,0.22335846,0.223806463,0.115896297,0.060655642,0.09699254,1342415,33274,171800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clinton County, Missouri",29049,0.9101763,0.03,0.694163614,0.058168498,0.272136752,0.226520147,0.098217338,0.035799756,0.105152625,281410,29610,152400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cooper County, Missouri",29053,0.856153436,0.027,0.771478833,0.076552037,0.269606174,0.199012598,0.102655771,0.04619226,0.107763023,179745,26902,131100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gentry County, Missouri",29075,0.810785536,0.022,0.781095274,0.073218305,0.291372843,0.190547637,0.08252063,0.039459865,0.169392348,62710,23608,87200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hickory County, Missouri",29085,0.586347725,0.028,0.64175918,0.11795474,0.338919727,0.245409906,0.048996584,0.029141759,0.172075149,98010,19541,94900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lincoln County, Missouri",29113,0.868746813,0.027,0.781527275,0.076903695,0.276820906,0.198477404,0.072224322,0.032197686,0.124453323,833320,29787,157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monroe County, Missouri",29137,0.7477867,0.023,0.757568754,0.074416455,0.341691703,0.200485325,0.062861105,0.027963947,0.138779755,102985,26192,101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newton County, Missouri",29145,0.902013205,0.024,0.58802103,0.08936119,0.231332257,0.219030274,0.089051923,0.043383389,0.136146524,526915,25786,122900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ozark County, Missouri",29153,0.728551336,0.031,0.478886964,0.12743612,0.333369424,0.195106107,0.05034647,0.040818536,0.258120398,86840,18970,100500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pike County, Missouri",29163,0.840601694,0.024,0.769809076,0.110768565,0.312131538,0.157715398,0.083617286,0.028070745,0.122018497,170010,22162,106100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Charles County, Missouri",29183,0.950866767,0.023,0.68835468,0.035575727,0.169932177,0.214628768,0.162921651,0.092690745,0.05498673,4938995,37581,208900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Custer County, Montana",30017,0.859377747,0.014,0.641198818,0.05166737,0.208526805,0.284508231,0.105614183,0.052173913,0.093963698,71605,28719,160700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hill County, Montana",30041,0.856635718,0.039,0.754425452,0.064906624,0.184986921,0.220268873,0.114179695,0.038505992,0.188454286,80345,25164,140900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Park County, Montana",30067,0.803825251,0.018,0.447925643,0.034654684,0.239074234,0.238150929,0.167733596,0.078111535,0.123538102,183825,30148,255700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roosevelt County, Montana",30085,0.765462042,0.067,0.751425009,0.076237976,0.199857499,0.201905949,0.070983256,0.027876737,0.274937656,53015,22260,119400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blaine County, Montana",30005,0.816326531,0.094,0.806302958,0.066894604,0.158911848,0.253158912,0.101679798,0.031960755,0.291511818,35545,21758,89800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richland County, Montana",30083,0.863540265,0.017,0.538644366,0.051584507,0.255809859,0.23653169,0.093485915,0.034330986,0.053609155,90770,32102,217400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fallon County, Montana",30025,0.846553966,0.016,0.579633545,0.032769556,0.244186047,0.287878788,0.070472163,0.047921071,0.093727977,17250,31983,165700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Silver Bow County, Montana",30093,0.883848397,0.03,0.677658413,0.05489171,0.227207445,0.213391164,0.119721951,0.05770667,0.185672431,228975,23621,143300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deer Lodge County, Montana",30023,0.742488444,0.014,0.613406593,0.077692308,0.288021978,0.264945055,0.099120879,0.033626374,0.17956044,54935,23329,120300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jefferson County, Montana",30043,0.869327074,0.028,0.539650195,0.03744269,0.206741382,0.234674817,0.174987264,0.071998642,0.086432331,102150,31274,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lake County, Montana",30047,0.704040404,0.034,0.5708672,0.060119567,0.203398939,0.228924565,0.125680124,0.066030765,0.207697992,214405,23775,235300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yellowstone County, Montana",30111,0.929885025,0.023,0.578065595,0.042777665,0.206804126,0.221327369,0.148882243,0.062281391,0.096688549,1430510,30920,216900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ravalli County, Montana",30081,0.864214993,0.033,0.396114744,0.066727125,0.223879528,0.24798339,0.120399981,0.079399551,0.1413775,365295,24178,262600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valley County, Montana",30105,0.707286949,0.037,0.711895911,0.043414764,0.264073287,0.250929368,0.109399894,0.037705789,0.088953797,54615,26761,131800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fergus County, Montana",30027,0.843935539,0.015,0.600904817,0.049853633,0.219285017,0.253082587,0.162246075,0.050208463,0.136077353,69600,26838,134900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mineral County, Montana",30061,0.6796,0.032,0.428164332,0.081453336,0.27404417,0.268819758,0.088815008,0.041557825,0.167418665,35075,21091,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sanders County, Montana",30089,0.731718127,0.039,0.366114053,0.081763736,0.326100165,0.22498047,0.101466887,0.029164135,0.191823626,61045,19891,224200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbon County, Montana",30009,0.691122636,0.023,0.538498009,0.044661483,0.219988621,0.254504077,0.161103736,0.082969846,0.100606865,117630,28116,239500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flathead County, Montana",30029,0.789563853,0.023,0.468730246,0.042933464,0.211333374,0.240931058,0.142319692,0.068667034,0.11590302,836655,27234,259400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adams County, Nebraska",31001,0.916168096,0.022,0.728271538,0.064939999,0.181046766,0.239495931,0.099958839,0.060918849,0.123484153,238730,26572,118300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lancaster County, Nebraska",31109,0.949345925,0.024,0.666256038,0.040294233,0.135504073,0.202683702,0.152847201,0.086883332,0.125613524,3089280,30182,167900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boone County, Nebraska",31011,0.862003781,0.012,0.868435912,0.040278562,0.237530585,0.271597967,0.098626012,0.043666478,0.059476755,38590,30793,111800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sherman County, Nebraska",31163,0.698559671,0.011,0.848126233,0.051610782,0.2843524,0.264299803,0.091387245,0.041748849,0.111439842,35605,27841,89400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richardson County, Nebraska",31147,0.857467606,0.022,0.740167312,0.049444375,0.258584093,0.284929454,0.092770633,0.039580472,0.129354476,64495,30055,66800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
